id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
38317,YDGI,small_airport,Dullingari Airport,-28.13330078125,140.8820037841800,,OC,AU,AU-SA,,no,YDGI,,,,,
38318,YDGN,small_airport,Doongan Airport,-15.386429,126.302235,,OC,AU,AU-WA,,no,YDGN,DNG,,,,
27507,YDGR,small_airport,Dalgaranga Airport,-27.791440356100000,116.993322372,,OC,AU,AU-WA,,no,YDGR,,,,,
38319,YDGT,small_airport,Dalgety Downs Station Airport,-25.283300399780300,116.19999694824200,,OC,AU,AU-WA,,no,YDGT,,,,,
38320,YDGY,small_airport,De Grey Homestead Airport,-20.174999237060500,119.16899871826200,,OC,AU,AU-WA,,no,YDGY,,,,,
38321,YDHL,small_airport,Dhalinbuy Airport,-12.413299560546900,136.53700256347700,,OC,AU,AU-NT,,no,YDHL,,,,,
27508,YDIM,small_airport,Dimbulah Airport,-17.13330078125,145.08299255371100,,OC,AU,AU-QLD,,no,YDIM,,,,,
27511,YDLC,small_airport,Dulacca Airport,-26.63330078125,149.7169952392580,,OC,AU,AU-QLD,,no,YDLC,,,,,
38322,YDLD,small_airport,Delmore Downs Airport,-22.458599090576200,134.88400268554700,,OC,AU,AU-NT,,no,YDLD,,,,,
38323,YDLH,small_airport,Dalhousie Airport,-26.434999465942400,135.51699829101600,,OC,AU,AU-SA,,no,YDLH,,,,,
27512,YDLL,small_airport,Dunolly Airport,-36.849998474121100,143.6999969482420,,OC,AU,AU-VIC,,no,YDLL,,,,,
27513,YDLO,small_airport,Darlot Airport,-27.88330078125,121.26699829101600,,OC,AU,AU-WA,,no,YDLO,,,,,
27514,YDLT,small_airport,Delta Downs Airport,-16.99169921875,141.31700134277300,15,OC,AU,AU-QLD,,no,YDLT,DDN,,,,
27515,YDLV,small_airport,Delissaville Airport,-12.550000190734900,130.68499755859400,34,OC,AU,AU-NT,,no,YDLV,DLV,,,,
38324,YDME,small_airport,Mount Dimer Airport,-30.40169906616210,119.83000183105500,,OC,AU,AU-WA,,no,YDME,,,,,
38325,YDMF,small_airport,Diemal Find Airport,-29.66670036315920,119.28299713134800,,OC,AU,AU-WA,,no,YDMF,,,,,
26973,YDMG,small_airport,Doomadgee Airport,-17.9403,138.822006,153,OC,AU,AU-QLD,,yes,YDMG,DMD,,,https://en.wikipedia.org/wiki/Doomadgee_Airport,
27517,YDMN,small_airport,Daly River Airport,-13.74980640411380,130.69387817382800,,OC,AU,AU-NT,,no,YDMN,DVR,,,,
38326,YDMR,small_airport,Delamere Station Airport,-15.619999885559100,131.63699340820300,,OC,AU,AU-NT,,no,YDMR,,,,,
27518,YDNB,small_airport,Doongmabulla Airport,-22.066699981689500,146.23300170898400,,OC,AU,AU-QLD,,no,YDNB,,,,,
27519,YDNK,small_airport,Darnick Airport,-32.88330078125,143.58299255371100,,OC,AU,AU-NSW,,no,YDNK,,,,,
29835,YDNR,small_airport,Dunmore Manila Airport,-30.658100128173800,150.875,1391,OC,AU,AU-NSW,,no,YDNR,,,,,
27520,YDNV,small_airport,Dynevor Downs Airport,-28.100000381469700,144.35000610351600,,OC,AU,AU-QLD,,no,YDNV,,,,,
26974,YDOD,small_airport,Donald Airport,-36.36029815673830,143.00799560546900,409,OC,AU,AU-VIC,,no,YDOD,,,,,
27522,YDON,small_airport,Dowerin Airport,-31.183300018310500,117.05000305175800,,OC,AU,AU-WA,,no,YDON,,,,,
27523,YDOO,small_airport,Donors Hill Airport,-18.716699600219700,140.5500030517580,,OC,AU,AU-QLD,,no,YDOO,,,,,
27524,YDOP,small_airport,Donnington Airpark,-19.6117000579834,146.83999633789100,76,OC,AU,AU-QLD,,no,YDOP,,,,https://en.wikipedia.org/wiki/Woodstock_Airport%2C_Queensland,
27526,YDPD,small_airport,Davenport Downs Airport,-24.149999618530300,141.10800170898400,95,OC,AU,AU-QLD,,no,YDPD,DVP,,,,
38327,YDPR,small_airport,Dneiper Airport,-22.61669921875,135.1999969482420,,OC,AU,AU-NT,,no,YDPR,,,,,
27527,YDPS,small_airport,Depot Springs Airport,-27.88330078125,120.08300018310500,,OC,AU,AU-WA,,no,YDPS,,,,,
27528,YDPT,small_airport,Depot Outcamp Airport,-31.572200775146500,125.18699645996100,,OC,AU,AU-WA,,no,YDPT,,,,,
38328,YDPW,small_airport,Deep Well Airport,-24.299999237060500,134.13299560546900,,OC,AU,AU-NT,,no,YDPW,,,,,
27529,YDRA,small_airport,Dongara Airport,-29.298128,114.927334,,OC,AU,AU-WA,,no,YDRA,DOX,,,,
38329,YDRC,small_airport,Dairy Creek Homestead Airport,-25.283300399780300,115.86699676513700,,OC,AU,AU-WA,,no,YDRC,,,,,
27530,YDRD,small_airport,Drysdale River Airport,-15.7135703992,126.38109684,360,OC,AU,AU-WA,,no,YDRD,DRY,,,,
27531,YDRH,small_airport,Durham Downs Airport,-27.075000762939500,141.89999389648400,116,OC,AU,AU-QLD,,no,YDRH,DHD,,,,
27532,YDRI,small_airport,Durrie Airport,-25.684999465942400,140.22799682617200,58,OC,AU,AU-QLD,,no,YDRI,DRR,,,,
38330,YDRL,small_airport,De Rose Hill Airport,-26.433300018310500,133.25799560546900,,OC,AU,AU-SA,,no,YDRL,,,,,
38331,YDUK,small_airport,Duketon Airport,-27.95829963684080,122.30799865722700,,OC,AU,AU-WA,,no,YDUK,,,,,
27533,YDUM,small_airport,Dumbleyung Airport,-33.33330154418950,117.75,,OC,AU,AU-WA,,no,YDUM,,,,,
38332,YDVE,small_airport,Dale River Airport,-32.28329849243160,116.55000305175800,,OC,AU,AU-WA,,no,YDVE,,,,,
27535,YDVR,small_airport,Docker River Airport,-24.860000610351600,129.07000732421900,589,OC,AU,AU-NT,,no,YDVR,DKV,,,,
27536,YDWF,small_airport,Delamere Range Facility Airport,-15.746700286865200,131.9199981689450,223,OC,AU,AU-NT,,no,YDWF,,,,,
38333,YDWU,small_airport,Dalwallinu Airport,-30.200000762939500,116.6500015258790,,OC,AU,AU-WA,,no,YDWU,,,,,
38334,YDYD,small_airport,Derry Downs Airport,-22.08329963684080,135.33299255371100,,OC,AU,AU-NT,,no,YDYD,,,,,
26976,YDYS,medium_airport,Dysart Airport,-22.62220001220700,148.36399841308600,670,OC,AU,AU-QLD,,no,YDYS,DYA,,,,
27537,YEAB,small_airport,Euabalong Airport,-33.11669921875,146.4499969482420,,OC,AU,AU-NSW,,no,YEAB,,,,,
38335,YEAT,small_airport,Yea Airport,-37.21580123901370,146.42999267578100,,OC,AU,AU-VIC,,no,YEAT,,,,,
26979,YECH,medium_airport,Echuca Airport,-36.15719985961910,144.76199340820300,323,OC,AU,AU-VIC,,no,YECH,ECH,,,https://en.wikipedia.org/wiki/Echuca_Airport,
27539,YECL,small_airport,Eucla Airport,-31.700000762939500,128.88299560546900,,OC,AU,AU-WA,,no,YECL,EUC,,,,
27540,YEDE,small_airport,Edenhope Airport,-37.016700744628900,141.26699829101600,,OC,AU,AU-VIC,,no,YEDE,,,,,
27541,YEDH,closed,Meredith Airport,-37.8833007812,144.082992554,,OC,AU,AU-VIC,,no,YEDH,,,,,
38336,YEDM,small_airport,Edmund Station Airport,-23.75,116.0999984741210,,OC,AU,AU-WA,,no,YEDM,,,,,
29844,YEES,small_airport,Elderslie Airport,-32.599700927734400,151.33999633789100,112,OC,AU,AU-NSW,,no,YEES,,,,,
38337,YEGA,small_airport,Engonnia Airport,-29.316699981689500,145.83299255371100,,OC,AU,AU-NSW,,no,YEGA,,,,,
27543,YELE,small_airport,Belele Airport,-26.36669921875,118.01699829101600,,OC,AU,AU-WA,,no,YELE,,,,,
27544,YELG,small_airport,Elengerah Airport,-31.850000381469700,147.98300170898400,,OC,AU,AU-NSW,,no,YELG,,,,,
38338,YELK,small_airport,Elkedra Airport,-21.172500610400000,135.444000244,,OC,AU,AU-NT,,no,YELK,EKD,,,,
38339,YELM,small_airport,Elmore Airport,-36.4901793786,144.647197723,,OC,AU,AU-VIC,,no,YELM,,,,,
27547,YELR,closed,Elderslie Airport,-15.7,145.1,,OC,AU,AU-QLD,,no,YELR,,,,,
27548,YELS,small_airport,Earlston Airport,-36.59628677368160,145.72186279296900,,OC,AU,AU-VIC,,no,YELS,,,,,
27549,YELW,small_airport,Eildon Weir Airport,-37.20830154418950,145.83299255371100,,OC,AU,AU-VIC,,no,YELW,,,,,
27550,YEMG,small_airport,Eromanga Airport,-26.7000007629,143.266998291,166,OC,AU,AU-QLD,,no,YEMG,,,,,
38340,YEMJ,small_airport,Emu Junction Airport,-28.63330078125,132.18299865722700,,OC,AU,AU-SA,,no,YEMJ,,,,,
38341,YEMP,small_airport,Emu Park Airport,-23.25670051574710,150.81300354003900,,OC,AU,AU-QLD,,no,YEMP,,,,,
27552,YEPL,small_airport,Epsilon Airport,-28.283300399780300,141.1999969482420,,OC,AU,AU-QLD,,no,YEPL,,,,,
38342,YEPR,small_airport,Epenarra Airport,-20.433300018310500,135.26699829101600,,OC,AU,AU-NT,,no,YEPR,,,,,
307585,YEQ,small_airport,Yenkis(Yankisa) Airport,-5.10972222222,143.917666667,3692,OC,PG,PG-EPW,,no,AYYK,YEQ,YIS,,,
27553,YEQO,small_airport,El Questro Airport,-16.00830078125,127.9749984741210,,OC,AU,AU-WA,,no,YEQO,,,,,
38343,YERA,small_airport,Errabiddy Homestead Airport,-25.5,117.16699981689500,,OC,AU,AU-WA,,no,YERA,,,,,
38344,YERH,small_airport,Earaheedy Airport,-25.600000381469700,121.58300018310500,,OC,AU,AU-WA,,no,YERH,,,,,
38345,YERL,small_airport,Erldunda Airport,-25.205799102800000,133.253997803,,OC,AU,AU-NT,,no,YERL,EDD,,,,
27554,YERN,small_airport,Ernabella Airport,-26.2632999420166,132.1820068359380,707,OC,AU,AU-SA,,no,YERN,ERB,,,,
38346,YERO,small_airport,Erong Station Airport,-25.566699981689500,116.66699981689500,,OC,AU,AU-WA,,no,YERO,,,,,
27555,YERU,small_airport,Erudina Airport,-31.434499740600600,139.4250030517580,,OC,AU,AU-SA,,no,YERU,,,,,
27556,YESC,small_airport,Escott Airport,-17.725000381469700,139.41700744628900,15,OC,AU,AU-QLD,,no,YESC,,,,,
38348,YEUD,small_airport,Eudamulla Station Airport,-24.450000762939500,115.5999984741210,,OC,AU,AU-WA,,no,YEUD,,,,,
27557,YEUL,small_airport,Eulalia Airport,-31.033300399780300,148.1750030517580,,OC,AU,AU-NSW,,no,YEUL,,,,,
27558,YEUO,small_airport,Eulo Airport,-28.16670036315920,145.04200744628900,152,OC,AU,AU-QLD,,no,YEUO,,,,,
26983,YEVD,small_airport,Evans Head Aerodrome,-29.093299865722700,153.4199981689450,20,OC,AU,AU-NSW,,no,YEVD,EVH,,,https://en.wikipedia.org/wiki/Evans_Head_Memorial_Aerodrome,RAAF Base Evans Head
27559,YEVP,small_airport,Everard Park Airport,-27.016700744628900,132.7169952392580,,OC,AU,AU-SA,,no,YEVP,,,,,
27560,YEXM,small_airport,Exmouth Airport,-22.033300399780300,114.0999984741210,,OC,AU,AU-WA,,no,YEXM,EXM,,,,
38350,YEYD,small_airport,Evelyn Downs Airport,-28.204700469970700,134.48800659179700,,OC,AU,AU-SA,,no,YEYD,,,,,
38351,YFCK,small_airport,Fish Creek Airport,-38.71500015258790,146.05299377441400,,OC,AU,AU-VIC,,no,YFCK,,,,,
38352,YFCU,small_airport,Fortescue River Airport,-21.299999237060500,116.13300323486300,,OC,AU,AU-WA,,no,YFCU,,,,,
29866,YFDN,small_airport,Federation Hsd Airport,-35.01169967651370,147.37399291992200,709,OC,AU,AU-NSW,,no,YFDN,,,,,
27561,YFFT,small_airport,Farrell Flat Airport,-33.83330154418950,138.76699829101600,,OC,AU,AU-SA,,no,YFFT,,,,,
27562,YFIL,small_airport,Finley Airport,-35.666698455800000,145.550003052,,OC,AU,AU-NSW,,no,YFIL,FLY,,,,
38353,YFLO,small_airport,Flora Valley Airport,-18.2833003998,128.417007446,,OC,AU,AU-WA,,no,YFLO,FVL,,,,
38354,YFLS,small_airport,Flinders Island Airport,-33.730989,134.501,,OC,AU,AU-SA,,no,YFLS,,,,,
38355,YFOR,small_airport,Fortnum Airport,-25.33329963684080,118.36699676513700,,OC,AU,AU-WA,,no,YFOR,,,,,
27565,YFRD,small_airport,Frome Downs Airport,-31.216699600219700,139.75,,OC,AU,AU-SA,,no,YFRD,,,,,
27566,YFRG,small_airport,Fregon Airport,-26.774999618530300,132.01699829101600,528,OC,AU,AU-SA,,no,YFRG,,,,,
27567,YFRI,small_airport,Friendly Beaches Airport,-42,148.25900268554700,,OC,AU,AU-TAS,,no,YFRI,,,,,
26985,YFRT,medium_airport,Forrest Airport,-30.83810043334960,128.11500549316400,511,OC,AU,AU-WA,,no,YFRT,FOS,,,https://en.wikipedia.org/wiki/Forrest_Airport,
27569,YFSA,small_airport,Forsayth Airport,-18.584800720214800,143.56900024414100,,OC,AU,AU-QLD,,no,YFSA,,,,,
27571,YFST,small_airport,Forster (Wallis Is) Airport,-32.204200744628900,152.47900390625,4,OC,AU,AU-NSW,,no,YFST,FOT,,,,
27572,YFTA,small_airport,Forrestania Airport,-32.58000183105470,119.7030029296880,,OC,AU,AU-WA,,no,YFTA,,,,,
38356,YFTN,small_airport,Mount Fitton Talc Airport,-29.90920066833500,139.4739990234380,,OC,AU,AU-SA,,no,YFTN,,,,,
26986,YFTZ,medium_airport,Fitzroy Crossing Airport,-18.181900024414100,125.55899810791000,368,OC,AU,AU-WA,,no,YFTZ,FIZ,,,,
27573,YFVW,small_airport,Fairview Airport,-32.78900146484380,148.72000122070300,,OC,AU,AU-NSW,,no,YFVW,,,,,
38357,YFWY,small_airport,Faraway Bay Airport,-13.980799674987800,127.18099975585900,,OC,AU,AU-WA,,no,YFWY,,,,,
27574,YGAD,small_airport,Garden Island (Military) Airport,-32.24169921875,115.68299865722700,9,OC,AU,AU-WA,,no,YGAD,,,,,
27575,YGAH,small_airport,Greenbah Airport,-30.12582778930660,149.4345703125,,OC,AU,AU-NSW,,no,YGAH,,,,,
27576,YGAM,small_airport,Gamboola Airport,-16.5499992371,143.667007446,,OC,AU,AU-QLD,,no,YGAM,GBP,,,,
38358,YGAN,small_airport,Gan Gan Airport,-13.066699981689500,135.9499969482420,,OC,AU,AU-NT,,no,YGAN,,,,,
38359,YGAR,small_airport,Gnaraloo Station Airport,-23.791549682617200,113.52893829345700,10,OC,AU,AU-WA,,no,YGAR,,,http://www.gnaraloo.com/,,
27578,YGAW,small_airport,Gawler Airport,-34.599934,138.719055,70,OC,AU,AU-SA,,no,YGAW,,,,,
26987,YGAY,small_airport,Gayndah Airport,-25.61440086364750,151.61900329589800,369,OC,AU,AU-QLD,,no,YGAY,GAH,,,,
27579,YGBI,small_airport,South Goulburn Is Airport,-11.649999618530300,133.3820037841800,19,OC,AU,AU-NT,,no,YGBI,GBL,,,,
27580,YGBO,small_airport,Gabo Island Airport,-37.56669998168950,149.89999389648400,,OC,AU,AU-VIC,,no,YGBO,,,,,
38360,YGBW,small_airport,Gunbower Airport,-35.96670150756840,144.38299560546900,,OC,AU,AU-VIC,,no,YGBW,,,,,
27581,YGCR,small_airport,Gloucester Airport,-32.04999923706060,151.98300170898400,,OC,AU,AU-NSW,,no,YGCR,,,,,
26988,YGDA,small_airport,Goodooga Airport,-29.073299407959000,147.37600708007800,459,OC,AU,AU-NSW,,no,YGDA,,,,,
26989,YGDH,medium_airport,Gunnedah Airport,-30.96109962463380,150.25100708007800,863,OC,AU,AU-NSW,,no,YGDH,GUH,,,,
26990,YGDI,small_airport,Goondiwindi Airport,-28.521400451660200,150.32000732421900,714,OC,AU,AU-QLD,,no,YGDI,GOO,,,,
313477,YGDO,small_airport,Gundaroo Airport,-35.0505,149.2559,,OC,AU,AU-NT,,yes,YGDO,,,,,
38361,YGDR,small_airport,The Garden Airport,-23.286699295043900,134.44000244140600,,OC,AU,AU-NT,,no,YGDR,,,,,
27582,YGDS,small_airport,Gregory Downs Airport,-18.625,139.23300170898400,52,OC,AU,AU-QLD,,no,YGDS,GGD,,,,
27583,YGDV,small_airport,Galdeville Airport,-20.25,142.4499969482420,,OC,AU,AU-QLD,,no,YGDV,,,,,
27584,YGDW,small_airport,Granite Downs Airport,-26.948299407959000,133.60699462890600,337,OC,AU,AU-SA,,no,YGDW,GTS,,,,
26992,YGFN,medium_airport,Grafton Airport,-29.7593994140625,153.02999877929700,110,OC,AU,AU-NSW,,no,YGFN,GFN,,,,
27585,YGGE,small_airport,Golden Grove Airport,-28.764898,116.972656,1180,OC,AU,AU-WA,,no,YGGE,,,,https://en.wikipedia.org/wiki/Golden_Grove_Airport,
27586,YGGI,small_airport,Goolgowi Airport,-34,145.7169952392580,,OC,AU,AU-NSW,,no,YGGI,,,,,
27587,YGGL,small_airport,Glen Garland Airport,-14.866700172424300,143.2830047607420,,OC,AU,AU-QLD,,no,YGGL,,,,,
27588,YGGO,small_airport,Goonoo Goonoo Airport,-31.316699981689500,150.91700744628900,,OC,AU,AU-NSW,,no,YGGO,,,,,
27589,YGGS,small_airport,Gregory Springs Airport,-19.716699600219700,144.38299560546900,,OC,AU,AU-QLD,,no,YGGS,,,,,
27590,YGHG,small_airport,Glen Harding Airport - CLOSED,-18.248608,145.125958,,OC,AU,AU-QLD,,no,YGHG,,,,,
27591,YGIB,small_airport,Gibb River Airport,-16.42329978942870,126.44499969482400,509,OC,AU,AU-WA,,no,YGIB,GBV,,,,
38362,YGID,small_airport,Gidgee Airport,-27.270000457763700,119.40499877929700,,OC,AU,AU-WA,,no,YGID,,,,,
38363,YGIF,small_airport,Gifford Creek Station Airport,-24.049999237060500,116.21700286865200,,OC,AU,AU-WA,,no,YGIF,,,,,
26993,YGIG,small_airport,RAAF Gingin,-31.465299606323200,115.86299896240200,247,OC,AU,AU-WA,,no,YGIG,,,,https://en.wikipedia.org/wiki/RAAF_Gingin,
27592,YGIL,small_airport,Gilgandra Airport,-31.70330047607420,148.63800048828100,320,OC,AU,AU-NSW,,no,YGIL,,,,,
38364,YGIR,small_airport,Giralia Airport,-22.683300018310500,114.36699676513700,,OC,AU,AU-WA,,no,YGIR,,,,,
26995,YGLB,medium_airport,Goulburn Airport,-34.810298919677700,149.7259979248050,2141,OC,AU,AU-NSW,,no,YGLB,GUL,,,https://en.wikipedia.org/wiki/Goulburn_Airport,
38365,YGLD,small_airport,Glendambo Airport,-30.966699600219700,135.77499389648400,,OC,AU,AU-SA,,no,YGLD,,,,,
27594,YGLE,small_airport,Glengyle Airport,-24.808300018310500,139.60000610351600,91,OC,AU,AU-QLD,,no,YGLE,GLG,,,,
27595,YGLG,small_airport,Geelong Airport,-38.224998474121100,144.33299255371100,43,OC,AU,AU-VIC,,no,YGLG,GEX,,,https://en.wikipedia.org/wiki/Geelong_Airport,
26996,YGLI,medium_airport,Glen Innes Airport,-29.674999237060500,151.68899536132800,3433,OC,AU,AU-NSW,,no,YGLI,GLI,,,,
27596,YGLN,small_airport,Glencoe Airport,-31.61669921875,148.1999969482420,,OC,AU,AU-NSW,,no,YGLN,,,,,
27597,YGLO,small_airport,Glenormiston Airport,-22.8882999420166,138.8249969482420,158,OC,AU,AU-QLD,,no,YGLO,GLM,,,,
38366,YGLY,small_airport,Glenayle Homestead Airport,-25.283300399780300,122.05000305175800,,OC,AU,AU-WA,,no,YGLY,,,,,
38367,YGMD,small_airport,Goomadeer Airport,-12.100000381469700,133.66700744628900,,OC,AU,AU-NT,,no,YGMD,,,,,
27600,YGMP,small_airport,Grampians Airport,-37.04999923706060,142.2830047607420,,OC,AU,AU-VIC,,no,YGMP,,,,,
27601,YGNA,small_airport,Granada Airport,-20.100000381469700,140.36700439453100,,OC,AU,AU-QLD,,no,YGNA,,,,,
27603,YGNV,small_airport,Greenvale Airport,-18.9966,145.0136,,OC,AU,AU-QLD,,no,YGNV,GVP,,,,
27604,YGNW,small_airport,Gnowangerup Airport,-33.983299255371100,118.03299713134800,,OC,AU,AU-WA,,no,YGNW,,,,,
38369,YGOM,small_airport,Goomalling Airport,-31.36669921875,116.88300323486300,,OC,AU,AU-WA,,no,YGOM,,,,,
27605,YGOV,small_airport,Gabo Is aAd sSte Airport,-37.56999969482420,149.91799926757800,,OC,AU,AU-VIC,,no,YGOV,,,,,
38370,YGPI,small_airport,Giles Point Airport,-23.266700744628900,119.16699981689500,,OC,AU,AU-WA,,no,YGPI,,,,,
27606,YGPR,small_airport,Gunpowder Airport,-19.700000762939500,139.36700439453100,,OC,AU,AU-QLD,,no,YGPR,,,,,
26997,YGPT,medium_airport,Garden Point Airport,-11.40250015258790,130.4219970703130,90,OC,AU,AU-NT,,no,YGPT,GPN,,,,
38371,YGRD,small_airport,Grovedale Airport,-38.21670150756840,144.33299255371100,,OC,AU,AU-VIC,,no,YGRD,,,,,
29915,YGRL,small_airport,Great Lakes Vi Airport,-37.842201232910200,148,184,OC,AU,AU-VIC,,no,YGRL,,,,,
27607,YGRU,small_airport,Glen Ruth Airport,-18.08329963684080,145.39999389648400,,OC,AU,AU-QLD,,no,YGRU,,,,,
27000,YGTN,small_airport,Georgetown Airport,-18.30500030517580,143.52999877929700,995,OC,AU,AU-QLD,,no,YGTN,GTT,,,,
27608,YGTO,small_airport,Georgetown (Tas) Airport,-41.08000183105470,146.83999633789100,,OC,AU,AU-TAS,,no,YGTO,GEE,,,,
38373,YGTP,small_airport,Greenthorpe Airport,-33.983299255371100,148.41700744628900,,OC,AU,AU-NSW,,no,YGTP,,,,,
38374,YGUL,small_airport,Gullewa Airport,-28.63330078125,116.28299713134800,,OC,AU,AU-WA,,no,YGUL,,,,,
27609,YGUW,small_airport,Gunnawarra Airport,-17.950000762939500,145.16700744628900,,OC,AU,AU-QLD,,no,YGUW,,,,,
38375,YGVE,small_airport,Glendevie Airport,-43.22999954223630,147.01199340820300,,OC,AU,AU-TAS,,no,YGVE,,,,,
27610,YGWA,small_airport,Goolwa Airport,-35.480085,138.744267,32,OC,AU,AU-SA,,no,YGWA,,,,https://en.wikipedia.org/wiki/Goolwa_Airport,
27611,YGWD,small_airport,Galway Downs Airport,-25.183300018310500,142.66700744628900,,OC,AU,AU-QLD,,no,YGWD,,,,,
27001,YGYM,small_airport,Gympie Airport,-26.282800674438500,152.70199584960900,260,OC,AU,AU-QLD,,no,YGYM,GYP,,,,
27612,YHAA,small_airport,Haasts Bluff Airport,-23.454999923706,131.85299682617,2269,OC,AU,AU-NT,,no,YHAA,,,,,
38376,YHAB,small_airport,Hideaway Bay Airport,-20.11669921875,148.43299865722700,,OC,AU,AU-QLD,,no,YHAB,,,,,
27613,YHAE,small_airport,Harden Airport,-34.557498931884800,148.38800048828100,,OC,AU,AU-NSW,,no,YHAE,,,,,
38377,YHAG,small_airport,Haig Airport,-31,126.08300018310500,,OC,AU,AU-WA,,no,YHAG,,,,,
27002,YHAY,medium_airport,Hay Airport,-34.53139877319340,144.8300018310550,305,OC,AU,AU-NSW,,no,YHAY,HXX,,,,
27615,YHBK,small_airport,Holbrook Airport,-35.68330001831060,147.31700134277300,267,OC,AU,AU-NSW,,no,YHBK,,,,,
38378,YHBR,small_airport,Humbert River Airport,-16.489669799804700,130.63027954101600,,OC,AU,AU-NT,,no,YHBR,HUB,,,,
38379,YHBY,small_airport,Henbury Airport,-24.584,133.236,,OC,AU,AU-NT,,no,YHBY,HRY,,,,
29942,YHCT,small_airport,Heathcote Emergency Airport,-31.240299224853500,151.4320068359380,3537,OC,AU,AU-NSW,,no,YHCT,,,,,
38380,YHDD,small_airport,Hodgson Downs Airport,-15.221699714660600,134.0760040283200,,OC,AU,AU-NT,,no,YHDD,,,,,
27616,YHDY,small_airport,Headingly Airport,-21.33329963684080,138.2830047607420,,OC,AU,AU-QLD,,no,YHDY,HIP,,,,
38381,YHEC,small_airport,Heck Field Airport,-27.7675,153.339444,,OC,AU,AU-QLD,,no,YHEC,,,,,
38382,YHEG,small_airport,Hells Gate Airport,-17.466699600219700,138.36700439453100,,OC,AU,AU-QLD,,no,YHEG,,,,,
38384,YHGR,small_airport,Hugh River Airport,-24.41670036315920,133.6999969482420,,OC,AU,AU-NT,,no,YHGR,,,,,
38385,YHGS,small_airport,Hughes Siding Airport,-30.716699600219700,129.51499938964800,,OC,AU,AU-SA,,no,YHGS,,,,,
27617,YHHY,small_airport,Highbury Airport,-16.4244003296,143.145996094,,OC,AU,AU-QLD,,no,YHHY,HIG,,,,
27619,YHKT,small_airport,Huckitta Airport,-22.943300247192400,135.44700622558600,,OC,AU,AU-NT,,no,YHKT,,,,,
27005,YHLC,medium_airport,Halls Creek Airport,-18.23390007019040,127.66999816894500,1346,OC,AU,AU-WA,,no,YHLC,HCQ,,,,
27620,YHLG,small_airport,Hillgrove Airport,-19.642499923706100,145.7969970703130,,OC,AU,AU-QLD,,no,YHLG,,,,,
38386,YHLM,small_airport,Hillman Farm Airport,-33.26390075683590,116.81500244140600,,OC,AU,AU-WA,,no,YHLM,,,,,
27006,YHLS,small_airport,Hillston Airport,-33.49330139160160,145.5229949951170,403,OC,AU,AU-NSW,,no,YHLS,,,,,
27621,YHMB,small_airport,Hermannsburg Airport,-23.93000030517580,132.80499267578100,593,OC,AU,AU-NT,,no,YHMB,HMG,,,,
27007,YHML,medium_airport,Hamilton Airport,-37.64889907836910,142.06500244140600,803,OC,AU,AU-VIC,,no,YHML,HLT,,,https://en.wikipedia.org/wiki/Hamilton_Airport_(Australia),
38387,YHMT,small_airport,Hamilton Airport,-26.719999313354500,135.072998046875,,OC,AU,AU-SA,,no,YHMT,,,,,
38388,YHOA,small_airport,Howard Island Airport,-12.095000267028800,135.36199951171900,,OC,AU,AU-NT,,no,YHOA,,,,,
27009,YHOX,closed,Hoxton Park Airport,-33.909698486328100,150.8520050048830,135,OC,AU,AU-NSW,,no,YHOX,,,,https://en.wikipedia.org/wiki/Hoxton_Park_Airport,
27624,YHOY,small_airport,Hollins Bay Airport,-22.266700744628900,150.0330047607420,,OC,AU,AU-QLD,,no,YHOY,,,,,
38389,YHPE,small_airport,Hopetoun Airport,-33.900001525878900,120.15799713134800,,OC,AU,AU-WA,,no,YHPE,,,,,
27010,YHPN,medium_airport,Hopetoun Airport,-35.715301513671900,142.36000061035200,256,OC,AU,AU-VIC,,no,YHPN,HTU,,,,
27625,YHRD,small_airport,Hungerford Airport,-28.983299255371100,144.4499969482420,,OC,AU,AU-QLD,,no,YHRD,,,,,
27626,YHRG,small_airport,Haddon Rig Airport,-31.468799591064500,147.89500427246100,,OC,AU,AU-NSW,,no,YHRG,,,,,
38390,YHSB,small_airport,Horseshoe Bend Airport,-25.216699600219700,134.26699829101600,,OC,AU,AU-NT,,no,YHSB,,,,,
27627,YHSL,small_airport,Horseshoe Lights Airport,-25.350000381469700,118.61699676513700,,OC,AU,AU-WA,,no,YHSL,,,,,
27011,YHSM,medium_airport,Horsham Airport,-36.669700622558600,142.17300415039100,445,OC,AU,AU-VIC,,no,YHSM,HSM,,,https://en.wikipedia.org/wiki/Horsham_Airport,
38391,YHTA,small_airport,Hiltaba Airport,-32.14250183105470,135.0989990234380,,OC,AU,AU-SA,,no,YHTA,,,,,
38392,YHTL,small_airport,Heathlands Airport,-11.7369003296,142.57699585,,OC,AU,AU-QLD,,no,YHTL,HAT,,,,
27628,YHTN,small_airport,Herberton Airport,-17.433300018310500,145.39999389648400,,OC,AU,AU-QLD,,no,YHTN,,,,,
38393,YHTR,small_airport,Hunter Island Airport,-40.516700744628900,144.73300170898400,,OC,AU,AU-TAS,,no,YHTR,,,,,
38394,YHTS,small_airport,Harts Range Airport,-22.985000610351600,134.91799926757800,,OC,AU,AU-NT,,no,YHTS,,,,,
